Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,Ferien
2014-07-15,1,157.385041577792,NA,6,22.2625,9,NA,NA,Sommerferien
2014-07-16,1,158.680478444563,NA,6,19.4125,7,NA,NA,Sommerferien
2014-07-17,1,160.5229296933,NA,4,22.7625,7,NA,NA,Sommerferien
2014-07-18,1,119.811042532772,NA,1,26.05,10,NA,NA,Sommerferien
2014-07-19,1,144.785544515647,NA,0,28.0625,13,NA,NA,Sommerferien
2014-07-20,1,111.990298336233,NA,3,24.3125,15,NA,NA,Sommerferien
2014-07-21,1,137.703002341753,NA,0,23.4875,19,5,NA,Sommerferien
2014-07-22,1,152.134170467115,NA,0,24.9875,14,NA,NA,Sommerferien
2014-07-23,1,144.39193026197,NA,0,25,14,NA,NA,Sommerferien
2014-07-24,1,163.309889093623,NA,0,24.8375,11,NA,NA,Sommerferien
2014-07-25,1,145.131799090901,NA,0,26.325,18,NA,NA,Sommerferien
2014-07-26,1,171.321523510186,NA,6,22.375,10,21,NA,Sommerferien
2014-07-27,1,90.1816334935297,NA,3,25.55,12,21,NA,Sommerferien
2014-07-28,1,157.813837411395,NA,0,24.7625,7,NA,NA,Sommerferien
2014-07-29,1,144.455051194281,NA,0,25.35,10,NA,NA,Sommerferien
2014-07-30,1,137.868369774792,NA,6,22.925,12,NA,NA,Sommerferien
2014-07-31,1,174.333709830106,NA,3,22.4375,12,21,NA,Sommerferien
2014-08-01,1,153.966193788182,NA,1,26.725,8,NA,NA,Sommerferien
2014-08-02,1,189.444073316264,NA,2,26.0875,12,NA,NA,Sommerferien
2014-08-03,1,75.380692980006,NA,5,23.0875,9,63,NA,Sommerferien
2014-08-04,1,190.631341627449,NA,6,22.5125,8,NA,NA,NA
2014-08-05,1,158.481203915988,NA,5,23.0875,10,NA,NA,NA
2014-08-06,1,140.003286627353,NA,0,22.825,10,NA,NA,NA
2014-08-07,1,172.493580385229,NA,7,20.3125,6,61,NA,NA
2014-08-08,1,194.226703064487,NA,3,22.725,8,NA,NA,NA
2014-08-09,1,216.790146013299,NA,6,20.1,17,61,NA,NA
2014-08-10,1,98.5919510239083,NA,6,23.1,12,NA,NA,NA
2014-08-11,1,186.843287518034,NA,4,20.075,13,21,NA,NA
2014-08-12,1,155.633056469153,NA,5,16.9125,12,95,NA,NA
2014-08-13,1,129.960879412869,NA,2,20.9375,10,NA,NA,NA
2014-08-14,1,162.312059256018,NA,7,18.05,10,65,NA,NA
2014-08-15,1,232.668688554884,NA,6,18.3625,8,61,NA,NA
2014-08-16,1,229.321098599377,NA,6,17.2,15,61,NA,NA
2014-08-18,1,204.943578961263,NA,6,15.2,15,61,NA,NA
2014-08-19,1,157.516513226105,NA,6,14.0875,12,61,NA,NA
2014-08-20,1,175.194857952978,NA,5,15.675,17,21,NA,NA
2014-08-21,1,177.59614021373,NA,5,16.2625,11,21,NA,NA
2014-08-22,1,196.422158119718,NA,7,16.325,12,61,NA,NA
2014-08-23,1,226.633053661476,NA,4,15.9875,11,21,NA,NA
2014-08-24,1,151.925968486667,NA,3,16.3125,20,21,NA,NA
2014-08-25,1,202.245341655226,NA,5,14.7875,13,65,NA,NA
2014-08-26,1,143.842260185182,NA,3,17.325,7,NA,NA,NA
2014-08-27,1,141.124540763453,NA,1,19.875,9,NA,NA,NA
2014-08-28,1,147.59794847913,NA,0,19.75,9,0,NA,NA
2014-08-29,1,119.001507763099,NA,5,19.125,12,63,NA,NA
2014-08-30,1,162.81504486744,NA,7,17.75,9,61,NA,NA
2014-08-31,1,136.994199378168,NA,7,16.375,8,21,NA,NA
2014-09-01,1,192.583927536972,NA,7,17.875,12,61,NA,NA
2014-09-02,1,93.4032112729648,NA,2,18.375,13,NA,NA,NA
2014-09-03,1,128.100882145258,NA,2,18.75,13,NA,NA,NA
2014-09-04,1,118.732274802375,NA,0,20,15,NA,NA,NA
2014-09-05,1,168.798990410438,NA,2,21.375,10,NA,NA,NA
2014-09-06,1,165.47761720592,NA,2,24,5,NA,NA,NA
2014-09-07,1,48.9648440975496,NA,5,20,6,21,NA,NA
2014-09-08,1,177.361261107402,NA,4,17.375,12,21,NA,NA
2014-09-09,1,128.017374563252,NA,6,17.125,16,63,NA,NA
2014-09-10,1,173.546299647139,NA,2,18.625,12,NA,NA,NA
2014-09-11,1,165.169051552497,NA,4,17.375,13,NA,NA,NA
2014-09-12,1,130.3659563908,NA,1,18.25,11,NA,NA,NA
2014-09-13,1,152.497010928097,NA,7,17,12,NA,NA,NA
2014-09-14,1,60.5960658536456,NA,7,17.625,14,61,NA,NA
2014-09-15,1,154.556691403417,NA,2,19.75,13,NA,NA,NA
2014-09-16,1,106.657464651771,NA,0,20.125,13,NA,NA,NA
2014-09-17,1,140.230426469916,NA,1,19.875,18,NA,NA,NA
2014-09-18,1,168.767383241785,NA,0,20.5,13,NA,NA,NA
2014-09-19,1,140.144453118865,NA,0,20.75,9,5,NA,NA
2014-09-20,1,197.959086294477,NA,3,19.375,7,10,NA,NA
2014-09-21,1,80.5859142164798,NA,4,17,15,21,NA,NA
2014-09-22,1,134.865103794751,NA,6,13,17,21,NA,NA
2014-09-23,1,140.774695330895,NA,4,14.75,6,NA,NA,NA
2014-09-24,1,108.711123767423,NA,7,15.375,10,63,NA,NA
2014-09-25,1,108.067086651751,NA,7,14.5,17,61,NA,NA
2014-09-26,1,117.377429960871,NA,7,16.75,13,61,NA,NA
2014-09-27,1,139.171163845637,NA,2,16.375,14,NA,NA,NA
2014-09-28,1,60.4829614839036,NA,4,18.5,7,NA,NA,NA
2014-09-29,1,146.640779180328,NA,6,18.125,6,NA,NA,NA
2014-09-30,1,125.317010604255,NA,7,16.5,5,61,NA,NA
2014-10-01,1,159.473253138624,NA,6,17.75,6,10,NA,NA
2014-10-02,1,183.411275500045,NA,6,18,6,NA,NA,NA
2014-10-03,1,62.591191559266,NA,3,20,6,10,Tag der deutschen Einheit,NA
2014-10-04,1,194.365187583031,NA,0,18.5,8,5,NA,Herbstferien
2014-10-05,1,82.1342445154272,NA,1,16.25,7,NA,NA,Herbstferien
2014-10-06,1,178.335670094664,NA,2,15.75,15,10,NA,Herbstferien
2014-10-07,1,141.858863346968,NA,7,13,10,65,NA,Herbstferien
2014-10-08,1,134.873921318631,NA,6,14.125,10,61,NA,Herbstferien
2014-10-09,1,134.324856819578,NA,5,17.875,10,NA,NA,Herbstferien
2014-10-10,1,132.317020180874,NA,4,16.375,10,NA,NA,Herbstferien
2014-10-11,1,181.071063711796,NA,3,17,5,NA,NA,Herbstferien
2014-10-12,1,97.9850226394533,NA,5,15.125,7,20,NA,Herbstferien
2014-10-13,1,129.878383258938,NA,7,12.625,12,63,NA,Herbstferien
2014-10-14,1,175.011253800233,NA,6,14,5,61,NA,Herbstferien
2014-10-15,1,206.8382090708,NA,7,13.875,6,21,NA,Herbstferien
2014-10-16,1,147.570549356915,NA,7,13.5,6,61,NA,Herbstferien
2014-10-17,1,144.357853437456,NA,7,14.375,10,65,NA,Herbstferien
2014-10-18,1,158.152130377889,NA,7,15.25,7,21,NA,Herbstferien
2014-10-19,1,58.8534096103563,NA,7,17.375,13,95,NA,NA
2014-10-20,1,158.382558902343,NA,6,14.625,18,61,NA,NA
2014-10-21,1,125.363981222897,NA,7,12.5,9,63,NA,NA
2014-10-22,1,127.765051280508,NA,6,13,12,0,NA,NA
2014-10-23,1,144.21773201944,NA,6,13.125,7,0,NA,NA
2014-10-24,1,203.173639154115,NA,7,13.5,9,NA,NA,NA
2014-10-25,1,191.425316581712,NA,7,12.125,7,61,NA,NA
2014-10-26,1,116.487886781866,NA,5,12.75,9,0,NA,NA
2014-10-27,1,121.416970836256,NA,2,14.5,9,NA,NA,NA
2014-10-28,1,136.094268676769,NA,0,13.875,8,NA,NA,NA
2014-10-29,1,103.569554336818,NA,7,8.375,7,20,NA,NA
2014-10-30,1,122.18216764664,NA,2,10.625,5,10,NA,NA
2014-10-31,1,132.486279254048,NA,8,12.875,5,10,Reformationstag,NA
2014-11-01,1,142.507059241702,NA,2,16.5,8,0,NA,NA
2014-11-02,1,99.288586999622,NA,3,15.375,10,21,NA,NA
2014-11-03,1,137.822879577546,NA,4,13.75,12,0,NA,NA
2014-11-04,1,103.123747563607,NA,7,11.625,8,61,NA,NA
2014-11-05,1,113.078967477055,NA,7,9.5,11,61,NA,NA
2014-11-06,1,138.399464430445,NA,5,8.875,10,0,NA,NA
2014-11-07,1,125.3258349714,NA,0,8.625,9,10,NA,NA
2014-11-08,1,165.663474985222,NA,6,10.25,8,NA,NA,NA
2014-11-09,1,118.446930009839,NA,3,10.625,8,NA,NA,NA
2014-11-10,1,132.450933802593,NA,6,8.75,7,61,NA,NA
2014-11-11,1,122.885078853966,NA,2,8.625,7,10,NA,NA
2014-11-12,1,95.3481999188746,NA,7,9.75,10,10,NA,NA
2014-11-13,1,143.750350209673,NA,7,10.75,4,28,NA,NA
2014-11-14,1,133.77429991274,NA,7,10.75,10,10,NA,NA
2014-11-15,1,157.956829595601,NA,8,9.25,14,10,NA,NA
2014-11-16,1,69.2794517983636,NA,7,8,14,61,NA,NA
2014-11-17,1,138.752246637463,NA,7,9.625,7,10,NA,NA
2014-11-18,1,134.68843263499,NA,7,8.875,13,61,NA,NA
2014-11-19,1,131.262024072649,NA,7,8.5,11,61,NA,NA
2014-11-20,1,131.314789763352,NA,5,6.125,7,0,NA,NA
2014-11-21,1,142.895603194534,NA,6,6.5,5,61,NA,NA
2014-11-22,1,92.6616360079896,NA,7,5.75,9,61,NA,NA
2014-11-23,1,88.8532704507342,NA,6,6.75,7,21,NA,NA
2014-11-24,1,135.495058395216,NA,3,9.375,10,0,NA,NA
2014-11-25,1,125.776456029191,NA,0,6.875,4,0,NA,NA
2014-11-26,1,98.5421347532514,NA,3,5.625,8,NA,NA,NA
2014-11-27,1,114.36674051771,NA,0,4.5,10,10,NA,NA
2014-11-28,1,125.770265298128,NA,6,1.625,16,10,NA,NA
2014-11-29,1,143.276224653699,NA,8,1,10,5,NA,NA
2014-11-30,1,70.5238191319592,NA,8,0,11,10,NA,NA
2014-12-01,1,128.454115308343,NA,7,-2,13,10,NA,NA
2014-12-02,1,154.242632883405,NA,8,-3,7,10,NA,NA
2014-12-03,1,133.99080245511,NA,7,0.625,10,10,NA,NA
2014-12-04,1,124.167763102648,NA,8,3.75,9,61,NA,NA
2014-12-05,1,83.5104305885102,NA,7,2,7,61,NA,NA
2014-12-06,1,127.894073901772,NA,2,5.75,7,10,NA,NA
2014-12-07,1,75.5129227390682,NA,7,4.875,12,61,NA,NA
2014-12-08,1,102.678761832615,NA,7,3.25,8,61,NA,NA
2014-12-09,1,110.476546068652,NA,8,2.125,9,45,NA,NA
2014-12-10,1,99.9187171842705,NA,5,4.875,13,61,NA,NA
2014-12-11,1,109.754570057738,NA,7,4,12,95,NA,NA
2014-12-12,1,109.142671748118,NA,7,7.25,18,61,NA,NA
2014-12-13,1,124.956684401136,NA,5,4.75,10,61,NA,NA
2014-12-14,1,102.80557310108,NA,4,3.5,9,10,NA,NA
2014-12-15,1,96.3136936339829,NA,7,4.75,11,61,NA,NA
2014-12-16,1,97.7685842370004,NA,8,4.625,12,61,NA,NA
2014-12-17,1,102.856835442046,NA,7,3.625,10,61,NA,NA
2014-12-18,1,112.769700687238,NA,7,10,11,61,NA,NA
2014-12-19,1,100.434605432296,NA,5,8.125,15,61,NA,NA
2014-12-20,1,92.9765497836537,NA,6,5.375,24,21,NA,NA
2014-12-21,1,74.1776353738615,NA,6,6.625,14,21,NA,NA
2014-12-22,1,166.062608421996,NA,7,9.75,21,63,NA,Weihnachtsferien
2014-12-23,1,184.21718934313,NA,7,9.125,19,61,NA,Weihnachtsferien
2014-12-24,1,289.724706873301,NA,5,7.75,21,61,NA,Weihnachtsferien
2014-12-27,1,133.160219555693,NA,3,-0.25,8,NA,NA,Weihnachtsferien
2014-12-28,1,65.5011765409885,NA,1,-0.5,7,0,NA,Weihnachtsferien
2014-12-29,1,159.353174871792,NA,5,0.75,10,0,NA,Weihnachtsferien
2014-12-30,1,171.900364677079,NA,7,5.25,9,21,NA,Weihnachtsferien
2014-12-31,1,253.25502096677,NA,6,7.375,11,61,NA,Weihnachtsferien
2015-01-02,1,171.436480362582,NA,6,7.75,24,61,NA,Weihnachtsferien
2015-01-03,1,146.725466464595,NA,7,4.875,25,69,NA,Weihnachtsferien
2015-01-04,1,69.2618750164446,NA,0,4.75,15,NA,NA,Weihnachtsferien
2015-01-05,1,159.498680849924,NA,8,5.875,8,20,NA,Weihnachtsferien
2015-01-06,1,116.621821467299,NA,8,3.625,8,10,NA,Weihnachtsferien
2015-01-07,1,116.046870294295,NA,6,5.75,10,61,NA,NA
2015-01-08,1,88.9219763738156,NA,8,6.375,9,61,NA,NA
2015-01-09,1,89.5158553261206,NA,6,7.5,25,63,NA,NA
2015-01-10,1,67.954839483437,NA,6,10,28,61,NA,NA
2015-01-11,1,102.503556455298,NA,5,4.25,23,61,NA,NA
2015-01-12,1,122.717043089708,NA,7,7.5,19,61,NA,NA
2015-01-13,1,86.441812930424,NA,7,7.75,14,61,NA,NA
2015-01-14,1,72.7918398175921,NA,6,3.125,16,71,NA,NA
2015-01-15,1,93.7671799134285,NA,7,6.75,14,61,NA,NA
2015-01-16,1,131.913950068001,NA,6,6.75,13,0,NA,NA
2015-01-17,1,115.086208812258,NA,1,4.25,12,21,NA,NA
2015-01-18,1,47.8910511689248,NA,8,2,9,61,NA,NA
2015-01-19,1,138.935449172918,NA,7,1,5,71,NA,NA
2015-01-20,1,116.932538278351,NA,7,-0.375,4,77,NA,NA
2015-01-21,1,90.1034587863099,NA,8,-1.125,4,10,NA,NA
2015-01-22,1,135.950512983467,NA,7,-1.375,3,49,NA,NA
2015-01-23,1,130.976061288992,NA,8,-1.25,5,20,NA,NA
2015-01-24,1,140.03186322028,NA,7,-0.5,10,71,NA,NA
2015-01-25,1,94.493388512183,NA,6,2.875,6,NA,NA,NA
2015-01-26,1,150.51678717379,NA,7,3.375,10,61,NA,NA
2015-01-27,1,141.518792699705,NA,2,4.875,13,NA,NA,NA
2015-01-28,1,124.273404481234,NA,7,4.875,17,61,NA,NA
2015-01-29,1,129.932530553471,NA,7,1.5,12,75,NA,NA
2015-01-30,1,100.75421525386,NA,7,1.125,6,NA,NA,NA
2015-01-31,1,129.039421255357,NA,7,-2.375,7,49,NA,NA
2015-02-01,1,92.189837282486,NA,7,-0.25,9,75,NA,NA
2015-02-02,1,159.254353701805,NA,6,1,10,22,NA,NA
2015-02-03,1,112.095171542871,NA,7,-1,10,77,NA,NA
2015-02-04,1,111.66941350432,NA,6,-1.875,9,0,NA,NA
2015-02-05,1,133.827962608871,NA,5,0.75,10,22,NA,NA
2015-02-06,1,136.337106368056,NA,2,-0.5,6,22,NA,NA
2015-02-07,1,130.642229801113,NA,7,4.125,18,20,NA,NA
2015-02-08,1,62.750062992056,NA,1,3.375,14,NA,NA,NA
2015-02-09,1,112.747460478504,NA,7,6.875,13,61,NA,NA
2015-02-10,1,94.7581535487495,NA,7,7.625,11,NA,NA,NA
2015-02-11,1,94.7022920091949,NA,8,4,5,NA,NA,NA
2015-02-12,1,99.5801689919554,NA,8,2,4,10,NA,NA
2015-02-13,1,91.3547288868634,NA,8,1.25,6,10,NA,NA
2015-02-14,1,62.2346006049711,NA,7,1.625,9,28,NA,NA
2015-02-15,1,96.7929953706798,NA,7,3.125,16,10,NA,NA
2015-02-16,1,118.255475071685,NA,8,2,9,10,NA,NA
2015-02-17,1,118.509639861913,NA,6,1.125,7,45,NA,NA
2015-02-18,1,123.267817249283,NA,3,5.5,12,10,NA,NA
2015-02-19,1,123.69090336092,NA,0,6.25,13,5,NA,NA
2015-02-20,1,117.287703917599,NA,8,3.875,11,71,NA,NA
2015-02-21,1,107.174143505865,NA,7,3.875,16,61,NA,NA
2015-02-22,1,70.4631468349699,NA,5,5.25,13,0,NA,NA
2015-02-23,1,66.8925102653853,NA,7,4.5,12,61,NA,NA
2015-02-24,1,105.730056008902,NA,7,5.625,12,61,NA,NA
2015-02-25,1,81.6177684403834,NA,5,5.875,10,NA,NA,NA
2015-02-26,1,104.017958777385,NA,5,6.625,10,0,NA,NA
2015-02-27,1,101.514216092369,NA,7,4.5,9,61,NA,NA
2015-02-28,1,99.5688944630867,NA,3,5.625,10,0,NA,NA
2015-03-01,1,45.7343245346269,NA,7,6.75,15,61,NA,NA
2015-03-02,1,104.963808490064,NA,6,5.125,23,61,NA,NA
2015-03-03,1,96.3163361056603,NA,6,5,14,61,NA,NA
2015-03-04,1,76.5028628068188,NA,6,5,18,61,NA,NA
2015-03-05,1,115.664704258596,NA,7,6.625,14,NA,NA,NA
2015-03-06,1,100.668607215573,NA,7,8.125,12,20,NA,NA
2015-03-07,1,106.704697425172,NA,7,10.125,13,0,NA,NA
2015-03-08,1,80.654299664346,NA,0,14,12,NA,NA,NA
2015-03-09,1,145.517595242024,NA,4,8.375,6,NA,NA,NA
2015-03-10,1,120.053548888447,NA,3,9.5,13,10,NA,NA
2015-03-11,1,77.5925278766144,NA,0,9.125,12,NA,NA,NA
2015-03-12,1,123.321210172569,NA,0,7.125,10,0,NA,NA
2015-03-13,1,104.09727840711,NA,6,4.875,15,NA,NA,NA
2015-03-14,1,98.2811856068814,NA,7,5.125,15,NA,NA,NA
2015-03-15,1,56.9672232806217,NA,7,5.75,13,21,NA,NA
2015-03-16,1,136.698666060069,NA,2,8.625,13,10,NA,NA
2015-03-17,1,136.644449549369,NA,1,10.75,11,5,NA,NA
2015-03-18,1,117.213496435657,NA,4,10.625,8,NA,NA,NA
2015-03-19,1,121.351949525045,NA,0,10.375,9,0,NA,NA
2015-03-20,1,125.078492851656,NA,7,5,9,45,NA,NA
2015-03-21,1,113.449213775737,NA,7,4.5,21,61,NA,NA
2015-03-22,1,71.5711481513957,NA,0,4.375,8,NA,NA,NA
2015-03-23,1,129.186723027161,NA,0,7.75,12,NA,NA,NA
2015-03-24,1,114.539801718388,NA,6,7.875,6,0,NA,NA
2015-03-25,1,85.7675699240561,NA,6,7.875,14,5,NA,NA
2015-03-26,1,126.909561618178,NA,7,7.125,9,0,NA,NA
2015-03-27,1,113.205121341153,NA,7,7,7,61,NA,NA
2015-03-28,1,177.270608855771,NA,7,8.5,10,NA,NA,NA
2015-03-29,1,56.8890738313162,NA,7,8.25,12,61,NA,NA
2015-03-30,1,110.288515770675,NA,6,6.5,29,61,NA,NA
2015-03-31,1,101.620422865145,NA,7,6.375,35,61,NA,NA
2015-04-01,1,134.425214341545,NA,4,5,24,22,NA,Osterferien
2015-04-02,1,269.424940927989,NA,6,6.5,19,61,NA,Osterferien
2015-04-04,1,274.149943740529,NA,0,8.375,11,NA,NA,Osterferien
2015-04-05,1,102.981646842744,NA,3,8.625,11,NA,Ostersonntag,Osterferien
2015-04-06,1,60.1445223461642,NA,0,7.75,10,NA,Ostermontag,Osterferien
2015-04-07,1,115.651138885906,NA,7,7.75,14,61,NA,Osterferien
2015-04-08,1,89.8685552544395,NA,2,12,11,NA,NA,Osterferien
2015-04-09,1,157.556996562067,NA,2,11.875,7,0,NA,Osterferien
2015-04-10,1,125.640782296666,NA,1,14.125,8,5,NA,Osterferien
2015-04-11,1,149.471145855324,NA,2,16.75,14,61,NA,Osterferien
2015-04-12,1,39.0548694183738,NA,5,12.375,16,NA,NA,Osterferien
2015-04-13,1,94.5357769724487,NA,4,8.875,21,61,NA,Osterferien
2015-04-14,1,95.7358790995654,NA,7,10.75,17,61,NA,Osterferien
2015-04-15,1,102.93265639072,NA,0,15.5,19,5,NA,Osterferien
2015-04-16,1,90.5282058330727,NA,6,9.375,16,21,NA,Osterferien
2015-04-17,1,91.0744308710578,NA,0,10.5,15,NA,NA,Osterferien
2015-04-18,1,103.305896790347,NA,0,10.875,8,NA,NA,NA
2015-04-19,1,25.46219373912,NA,0,10.125,11,NA,NA,NA
2015-04-20,1,113.238537617252,NA,0,14.25,9,NA,NA,NA
2015-04-21,1,121.935695795117,NA,0,14.625,17,5,NA,NA
2015-04-22,1,115.982784302446,NA,0,12.125,7,NA,NA,NA
2015-04-23,1,109.647753246652,NA,1,13.625,12,NA,NA,NA
2015-04-24,1,93.8539762667653,NA,2,13.875,9,20,NA,NA
2015-04-25,1,121.601177999412,NA,7,13.75,8,63,NA,NA
2015-04-26,1,71.0071270593663,NA,8,7,11,61,NA,NA
2015-04-27,1,151.174833546803,NA,4,10.125,11,NA,NA,NA
2015-04-28,1,91.0866799976838,NA,3,10.25,13,NA,NA,NA
2015-04-29,1,135.750739524874,NA,5,12.625,12,NA,NA,NA
2015-04-30,1,185.547465909923,NA,6,11.375,10,61,NA,NA
2015-05-02,1,205.277811156554,NA,3,11,12,0,NA,NA
2015-05-03,1,49.1824014028742,NA,1,14.75,12,61,NA,NA
2015-05-04,1,141.916859730021,NA,5,15.875,13,21,NA,NA
2015-05-05,1,98.3386635883964,NA,4,20,15,95,NA,NA
2015-05-06,1,112.613312971486,NA,3,17.125,11,21,NA,NA
2015-05-07,1,119.486322756166,NA,6,12,16,21,NA,NA
2015-05-08,1,108.528740811492,NA,2,11.5,11,NA,NA,NA
2015-05-09,1,122.939690460506,NA,7,13.5,14,61,NA,NA
2015-05-10,1,54.676729153515,NA,2,12.75,18,0,NA,NA
2015-05-11,1,129.877961813861,NA,0,19.75,11,NA,NA,NA
2015-05-12,1,94.6018729487518,NA,7,14.625,14,63,NA,NA
2015-05-13,1,166.814781762185,NA,7,11.875,16,21,NA,NA
2015-05-14,1,53.434236162362,NA,7,11.25,10,20,Christi Himmelfahrt,NA
2015-05-15,1,147.271258346731,NA,6,13.5,9,NA,NA,Himmelfahrt/Pfingsten
2015-05-16,1,164.984948024753,NA,7,10.5,11,61,NA,NA
2015-05-17,1,63.05558764595,NA,3,12.625,17,21,NA,NA
2015-05-18,1,103.802316848696,NA,6,11.625,8,61,NA,NA
2015-05-19,1,142.786482873821,NA,6,10.125,11,63,NA,NA
2015-05-20,1,92.0360687468511,NA,5,12.25,9,63,NA,NA
2015-05-21,1,147.957523681187,NA,6,12.625,10,61,NA,NA
2015-05-22,1,146.094397822298,NA,4,17,12,NA,NA,NA
2015-05-23,1,212.693141838497,NA,5,13.375,8,0,NA,NA
2015-05-24,1,125.559999732516,NA,2,14.375,8,NA,Pfingstsonntag,NA
2015-05-25,1,93.8478895546048,NA,7,11.75,10,61,Pfingstmontag,NA
2015-05-26,1,126.885645229909,NA,6,13,14,21,NA,NA
2015-05-27,1,102.221242794941,NA,7,12.625,13,61,NA,NA
2015-05-28,1,113.871596753032,NA,6,13.125,12,63,NA,NA
2015-05-29,1,132.425641438842,NA,6,14.625,8,61,NA,NA
2015-05-30,1,120.295569303579,NA,4,11.625,15,61,NA,NA
2015-05-31,1,53.2747806032447,NA,7,14.5,10,61,NA,NA
2015-06-01,1,131.799875274321,NA,5,14.25,16,NA,NA,NA
2015-06-02,1,96.0309134237217,NA,7,14.25,14,61,NA,NA
2015-06-03,1,92.2734256379415,NA,6,15.25,18,21,NA,NA
2015-06-04,1,157.745638949818,NA,0,16.375,9,0,NA,NA
2015-06-05,1,90.8260563665041,NA,0,22.625,9,NA,NA,NA
2015-06-06,1,160.016912242355,NA,3,18.5,19,10,NA,NA
2015-06-07,1,81.0228908423745,NA,4,16.625,15,NA,NA,NA
2015-06-08,1,118.620010509136,NA,6,14.375,12,NA,NA,NA
2015-06-09,1,103.751614199022,NA,3,15.25,8,NA,NA,NA
2015-06-10,1,109.672600519434,NA,0,18,7,NA,NA,NA
2015-06-11,1,82.2394493227455,NA,1,16,10,NA,NA,NA
2015-06-12,1,110.933345275547,NA,0,20.25,10,NA,NA,NA
2015-06-13,1,149.304738265576,NA,6,21.875,12,61,NA,NA
2015-06-14,1,54.200791257504,NA,7,14.375,12,NA,NA,NA
2015-06-15,1,142.542446445232,NA,8,13.625,11,21,NA,NA
2015-06-16,1,79.098292972713807,NA,7,13.625,14,NA,NA,NA
2015-06-17,1,97.5436336746583,NA,7,16.5,9,61,NA,NA
2015-06-18,1,140.824064614319,NA,7,13.25,13,61,NA,NA
2015-06-19,1,119.985803432121,NA,7,14.25,14,61,NA,NA
2015-06-20,1,146.634813820399,1,5,17.125,13,NA,NA,NA
2015-06-21,1,77.1354317914719,1,6,15.75,6,NA,NA,NA
2015-06-22,1,135.938737758693,1,5,13.5,8,61,NA,NA
2015-06-23,1,122.481453982781,1,5,16.5,10,21,NA,NA
2015-06-24,1,128.059192073461,1,8,12.625,14,61,NA,Sommerferien
2015-06-25,1,178.518522583761,1,6,17.125,8,21,NA,Sommerferien
2015-06-26,1,148.837350354137,1,7,19.25,5,61,NA,Sommerferien
2015-06-27,1,169.797038127635,1,7,19.375,16,61,NA,Sommerferien
2015-06-28,1,77.928316055467,1,2,19.875,10,NA,NA,Sommerferien
2015-06-29,1,167.270204460311,NA,3,21.5,12,NA,NA,Sommerferien
2015-06-30,1,148.605225316688,NA,3,20.25,9,NA,NA,Sommerferien
2015-07-01,1,120.186667934639,NA,0,23.125,13,NA,NA,Sommerferien
2015-07-02,1,146.638389294812,NA,0,27.375,12,NA,NA,Sommerferien
2015-07-03,1,144.951813259044,NA,1,25.625,10,NA,NA,Sommerferien
2015-07-04,1,147.076833346115,NA,0,26.5,10,NA,NA,Sommerferien
2015-07-05,1,42.8195772957965,NA,4,25.25,9,21,NA,Sommerferien
2015-07-06,1,152.361597385545,NA,3,19.875,16,NA,NA,Sommerferien
2015-07-07,1,84.0059287460532,NA,4,24.75,9,61,NA,Sommerferien
2015-07-08,1,102.368510926785,NA,6,16.625,16,63,NA,Sommerferien
2015-07-09,1,135.630723416396,NA,6,14.375,24,61,NA,Sommerferien
2015-07-10,1,124.786803993428,NA,3,16.125,18,21,NA,Sommerferien
2015-07-11,1,130.113145531335,NA,6,17.75,9,21,NA,Sommerferien
2015-07-12,1,88.6540564733359,NA,7,19.25,12,61,NA,Sommerferien
2015-07-13,1,139.54366165469,NA,6,19.375,11,NA,NA,Sommerferien
2015-07-14,1,130.501224284384,NA,3,19.625,9,0,NA,Sommerferien
2015-07-15,1,107.10110548093,NA,3,20.125,14,NA,NA,Sommerferien
2015-07-16,1,137.546863233232,NA,4,18.75,7,NA,NA,Sommerferien
2015-07-17,1,59.6756480447039,NA,4,23.25,12,21,NA,Sommerferien
2015-07-18,1,103.421875467186,NA,2,20.875,16,NA,NA,Sommerferien
2015-07-19,1,72.7912616085759,NA,7,14.5,5,63,NA,Sommerferien
2015-07-20,1,112.088314087437,NA,6,18.375,12,20,NA,Sommerferien
2015-07-21,1,110.3163345983,NA,3,21.375,16,0,NA,Sommerferien
2015-07-22,1,142.22779347136,NA,2,23.75,12,0,NA,Sommerferien
2015-07-23,1,203.264125340781,NA,5,18.375,12,61,NA,Sommerferien
2015-07-24,1,190.774205174228,NA,7,19.375,10,NA,NA,Sommerferien
2015-07-25,1,153.059769404023,NA,6,20,10,95,NA,Sommerferien
2015-07-26,1,128.285416683932,NA,5,16.75,19,61,NA,Sommerferien
2015-07-27,1,133.375781082704,NA,7,15.875,8,61,NA,Sommerferien
2015-07-28,1,145.923878713879,NA,7,17.375,15,63,NA,Sommerferien
2015-07-29,1,158.819215783308,NA,5,14.875,12,61,NA,Sommerferien
2015-07-30,1,146.484382697433,NA,7,14,16,61,NA,Sommerferien
2015-07-31,1,161.092565120206,NA,7,15.875,15,NA,NA,Sommerferien
2015-08-01,1,218.255357934206,NA,0,17.625,12,NA,NA,Sommerferien
2015-08-02,1,79.8524484948349,NA,0,21.5,8,NA,NA,Sommerferien
2015-08-03,1,146.571539190605,NA,0,26,7,NA,NA,Sommerferien
